variant,scheme,pdr,LM,energy_pct,toa_pct,paper_energy_pct,paper_toa_pct,mean_sf,mean_tp_dbm
carry TP,MLR,85,2.0,-21.805429013086695,-108.81432210750903,-2.191558441558441,7.9479768786127165,9.444486410946782,12.708173775559027
carry TP,Friis,85,0.5,-29.87958618161695,-122.14773316855056,-16.63961038961039,-11.127167630057803,9.427813719089423,13.962675394230986
carry TP,SPLMSF,85,4.0,-86.52732923181173,-181.7287030937571,-60.06493506493506,-54.6242774566474,9.917240858346867,13.342384583598927
carry TP,SPLMSFT,85,3.75,-78.43718537543785,-174.80013291438092,-36.12012987012987,-35.910404624277454,9.87922820005072,13.200250924023202
carry TP,ANN,90,2.0,0.9701483653738446,-64.90909177379238,17.37012987012987,17.557803468208093,9.420993562938063,12.770321141187464
carry TP,SVR,90,2.0,7.884917979573728,-58.956469631468586,13.87987012987013,15.534682080924856,9.395364020438885,12.776453954186893
carry TP,RF,90,1.75,8.501473381709571,-58.61785253986595,10.714285714285714,13.00578034682081,9.37785499614208,12.641011631818797
carry TP,MLR,90,2.5,-9.03561714450585,-83.95687387940099,4.626623376623376,9.971098265895954,9.527407423394646,12.976147050725318
carry TP,Friis,90,1.0,-9.47334150783958,-72.79202157257208,-11.03896103896104,-10.83815028901734,9.390313651643257,14.504402868106729
carry TP,SPLMSF,90,4.75,-66.37578206388703,-144.25906109850814,-55.11363636363636,-43.64161849710983,9.995920855972763,13.803168088751743
carry TP,SPLMSFT,90,4.75,-66.03179312113708,-143.5607109056581,-35.146103896103895,-34.104046242774565,9.985140261043634,13.822750013720855
carry TP,ANN,95,2.5,2.49258699482501,-58.60573268724383,19.805194805194805,28.251445086705203,9.503461337160678,13.038815084295225
carry TP,SVR,95,2.5,9.446980385183256,-50.84943467166166,15.584415584415584,25.289017341040463,9.470072787900698,13.07090801432899
carry TP,RF,95,2.5,4.6040827208421895,-58.142373836088666,11.03896103896104,20.014450867052023,9.499732913188693,13.05380710098111
carry TP,MLR,95,3.25,-12.179043149194005,-78.72655210793498,7.548701298701299,13.945086705202312,9.622420184208964,13.448454015551196
carry TP,Friis,95,2.0,-26.375155204681555,-91.34956022477395,-9.577922077922077,-5.997109826589595,9.583177307872855,15.010563359778276
carry TP,SPLMSF,95,6.0,-71.29301719087351,-136.09312647609744,-53.40909090909091,-13.00578034682081,10.102199824100403,14.589088458583767
carry TP,SPLMSFT,95,6.0,-71.55110521393037,-135.94763756549122,-34.65909090909091,-9.104046242774569,10.093787938467516,14.607417231464337
carry TP,ANN,99,4.0,36.81612199394259,5.848674267998947,43.26298701298701,32.73121387283237,9.674974235565172,13.995668870109068
carry TP,SVR,99,3.75,42.43851714236921,8.6628698833052,41.1525974025974,30.202312138728324,9.656904059179963,13.772522258482471
carry TP,RF,99,3.75,40.455302322643114,7.871990791772171,38.5551948051948,27.60115606936416,9.653968802102161,13.831068358116713
carry TP,MLR,99,4.75,27.96278776606109,-3.9749741903002165,20.0487012987013,17.991329479768787,9.768859296509525,14.4644713972217
carry TP,Friis,99,3.75,17.053908331408667,-0.5861271731163051,-10.308441558441558,-2.8179190751445087,9.618038881364894,16.553858406392685
carry TP,SPLMSF,99,8.75,-5.859078832337812,-35.042561737276436,-18.99350649350649,-7.225433526011561,10.305838679565971,16.16234714837477
carry TP,SPLMSFT,99,8.75,-5.860720581737375,-34.712223465191094,-10.876623376623376,-3.8294797687861273,10.29835485315621,16.17555861777322
"carry TP+SF, TP before SF",ANN,80,1.25,-8.63707748282173,-22.098434349376635,3.814935064935065,-3.684971098265896,8.18506687961669,14.27744784393183
