sf_max,min_tp,max_tp,line28,variant,adr_order,adr_window,mae_adr_lm,mae_friis_lm,mae_ml_lm,mae_energy_pp,mae_toa_pp,n_unreachable,score
12,2.0,20.0,as printed,corrected,per_device_sf,50,3.9,1.0,0.5416666666666666,49.09702356654257,13.177794861053032,0,11.669148509426227
11,2.0,20.0,as printed,corrected,per_device_sf,50,3.9,1.0,0.5,45.28015530727347,18.244250840715704,0,11.752440614798918
12,7.0,20.0,as printed,corrected,per_device_max,10,1.2,1.0,1.375,58.05149344010753,23.908580832077394,0,11.771007427218493
12,7.0,20.0,as printed,corrected,per_device_max,20,1.2,1.0,1.375,58.05149344010753,23.908580832077394,0,11.771007427218493
12,7.0,20.0,as printed,corrected,per_device_max,100,1.2,1.0,1.375,58.05149344010753,23.908580832077394,0,11.771007427218493
12,7.0,20.0,as printed,corrected,per_device_max,50,1.2,1.0,1.375,58.05149344010753,23.908580832077394,0,11.771007427218493
12,7.0,20.0,repaired,corrected,chronological,50,4.35,0.95,1.3333333333333333,39.26077666827644,15.066559864887958,0,12.066066986649773
11,2.0,20.0,as printed,corrected,chronological,100,3.75,1.0,0.5,49.23408257538358,20.274762346751626,0,12.200884492213522
12,7.0,20.0,repaired,corrected,per_device_sf,20,4.75,0.95,1.3333333333333333,36.20748307094029,15.491991614381114,0,12.203280801865473
11,7.0,20.0,repaired,corrected,per_device_sf,20,4.75,0.95,1.3333333333333333,33.921078533357026,18.378153990802584,0,12.263256585749295
12,2.0,20.0,as printed,corrected,expanding,20,0.95,1.0,0.5416666666666666,68.53804981882179,29.896350971624987,0,12.335106745711345
12,2.0,20.0,as printed,corrected,expanding,50,0.95,1.0,0.5416666666666666,68.53804981882179,29.896350971624987,0,12.335106745711345
12,2.0,20.0,as printed,corrected,expanding,100,0.95,1.0,0.5416666666666666,68.53804981882179,29.896350971624987,0,12.335106745711345
12,2.0,20.0,as printed,corrected,expanding,10,0.95,1.0,0.5416666666666666,68.53804981882179,29.896350971624987,0,12.335106745711345
11,2.0,20.0,repaired,corrected,chronological,50,4.25,0.95,0.5,43.634823659061226,25.401548009109323,0,12.603637166817055
11,7.0,20.0,repaired,as_printed,blocks,100,0.8,1.7,1.875,51.71933729437205,32.369742394880994,0,12.783907968925305
11,7.0,20.0,as printed,as_printed,blocks,100,0.8,1.7,1.875,51.71933729437205,32.369742394880994,0,12.783907968925305
11,7.0,20.0,as printed,as_printed,test_order,100,0.8,1.7,1.875,51.79616304957702,32.36757781357283,0,12.791374086314985
11,7.0,20.0,repaired,as_printed,test_order,100,0.8,1.7,1.875,51.79616304957702,32.36757781357283,0,12.791374086314985
11,7.0,20.0,repaired,as_printed,test_order,50,1.05,1.7,1.875,50.230627408479734,31.69568430444566,0,12.81763117129254
11,7.0,20.0,as printed,as_printed,test_order,50,1.05,1.7,1.875,50.230627408479734,31.69568430444566,0,12.81763117129254
11,7.0,20.0,repaired,as_printed,blocks,50,1.05,1.7,1.875,50.240188833466526,31.714667213100203,0,12.820485604656673
11,7.0,20.0,as printed,as_printed,blocks,50,1.05,1.7,1.875,50.240188833466526,31.714667213100203,0,12.820485604656673
11,7.0,20.0,repaired,as_printed,test_order,20,1.5,1.7,1.875,47.04677465069016,31.04123385374471,0,12.883800850443489
11,7.0,20.0,as printed,as_printed,test_order,20,1.5,1.7,1.875,47.04677465069016,31.04123385374471,0,12.883800850443489
11,7.0,20.0,repaired,as_printed,blocks,20,1.5,1.7,1.875,47.09277003886401,31.051860031212453,0,12.889463007007647
11,7.0,20.0,as printed,as_printed,blocks,20,1.5,1.7,1.875,47.09277003886401,31.051860031212453,0,12.889463007007647
11,7.0,20.0,as printed,corrected,chronological,50,4.3,1.0,1.375,46.5981423614033,16.697886317344974,0,13.004602867874826
12,2.0,20.0,as printed,corrected,chronological,100,3.75,1.0,0.5416666666666666,58.91732264575237,18.575895289798023,0,13.040988460221707
12,2.0,20.0,repaired,corrected,per_device_max,50,1.2,0.95,0.5,63.37200396319062,43.099926229230086,0,13.297193019242071
12,2.0,20.0,repaired,corrected,per_device_max,20,1.2,0.95,0.5,63.37200396319062,43.099926229230086,0,13.297193019242071
12,2.0,20.0,repaired,corrected,per_device_max,10,1.2,0.95,0.5,63.37200396319062,43.099926229230086,0,13.297193019242071
12,2.0,20.0,repaired,corrected,per_device_max,100,1.2,0.95,0.5,63.37200396319062,43.099926229230086,0,13.297193019242071
11,2.0,20.0,repaired,corrected,per_device_sf,20,4.65,0.95,0.5,45.76024499814897,27.25056381404441,0,13.401080881219338
11,7.0,20.0,repaired,as_printed,blocks,10,2.0,1.7,1.875,47.81524658323186,31.549154917832123,0,13.511440150106399
11,7.0,20.0,as printed,as_printed,blocks,10,2.0,1.7,1.875,47.81524658323186,31.549154917832123,0,13.511440150106399
11,7.0,20.0,as printed,as_printed,test_order,10,2.0,1.7,1.875,47.82542238364267,31.559068820323343,0,13.5134491203966
11,7.0,20.0,repaired,as_printed,test_order,10,2.0,1.7,1.875,47.82542238364267,31.559068820323343,0,13.5134491203966
11,7.0,20.0,repaired,corrected,chronological,20,4.9,0.95,1.3333333333333333,41.78662935073175,23.136764387620918,0,13.675672707168602
12,7.0,20.0,as printed,corrected,chronological,50,4.35,1.0,1.375,55.991501238327736,15.066559864887958,0,13.830806110321568
11,7.0,20.0,as printed,corrected,per_device_sf,20,4.75,1.0,1.375,48.78488998489548,18.378153990802584,0,13.841304397569806
11,7.0,20.0,repaired,corrected,per_device_sf,10,5.2,0.95,1.3333333333333333,41.18455524916612,22.856944521899408,0,13.887483310439887
11,7.0,20.0,as printed,as_printed,expanding,20,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,as printed,as_printed,expanding,10,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,as printed,as_printed,expanding,100,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,as printed,as_printed,expanding,50,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,repaired,as_printed,expanding,10,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,repaired,as_printed,expanding,20,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,repaired,as_printed,expanding,50,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
11,7.0,20.0,repaired,as_printed,expanding,100,0.95,1.7,1.875,60.63095362626317,33.11890273201118,0,13.899985635827434
12,7.0,20.0,as printed,corrected,per_device_sf,20,4.75,1.0,1.375,52.418680106501334,15.491991614381114,0,13.916067172088244
